budget_imdb;rating_imdb;votes_imdb;director_imdb;popularity_imdb;wins;nominations;oscars_won;bin_oscar_nom;revenue
-1;6.5;109;;NaN;0;0;0;0;0
-1;7.1;506;Nagisa Ôshima;NaN;0;0;0;0;0
-1;7.4;8028;David Swift;NaN;2;1;1;1;0
-1;7.1;194;Richard Quine;NaN;0;4;1;1;0
-1;6.5;115;Finn Henriksen;NaN;0;0;0;0;0
-1;6.4;5108;Daniel Mann;NaN;0;6;1;1;0
-1;7.1;483;Janusz Morgenstern;NaN;0;0;0;0;0
-1;7.3;1148;Jack Cardiff;NaN;7;7;1;1;0
-1;7.1;695;Ken Hughes;NaN;3;3;1;1;0
-1;6.3;638;Frank Launder;NaN;0;0;0;0;0
-1;4.5;556;Harvey Berman;NaN;0;0;0;0;0
215880014;7.2;136211;;3913;0;2;1;1;215880014
-1;7.6;86848;;1049;18;18;10;1;0
-1;7.6;41663;J. Lee Thompson;NaN;3;3;1;1;0
10000000;8.2;6106;Stanley Kramer;NaN;14;14;2;1;10000000
14000000;7.7;150173;Blake Edwards;1683;10;10;2;1;14000000
-1;8.0;70169;Robert Rossen;NaN;1;1;2;1;0
-1;7.1;11132;Roger Corman;NaN;0;0;0;0;0
-1;8.4;169;Ismael Rodríguez;NaN;0;0;0;1;0
-1;4.8;267;Gene Deitch;NaN;0;0;0;0;0
-1;8.2;10087;Pietro Germi;NaN;11;11;1;1;0
-1;8.1;19655;Ingmar Bergman;NaN;6;1;1;1;0
-1;6.1;103;Lance Comfort;NaN;0;0;0;0;0
-1;7.8;15992;Elia Kazan;NaN;1;2;1;1;0
-1;8.1;6203;Daniel Petrie;NaN;4;2;0;1;0
-1;7.2;4071;Val Guest;NaN;0;0;1;1;0
-1;7.4;1082;Don Chaffey;NaN;0;0;0;0;0
-1;7.1;2819;Robert Mulligan;NaN;0;0;1;1;0
-1;7.2;15;Kazuo Ikehiro;NaN;0;0;0;0;0
-1;7.5;376;Philip Leacock;NaN;1;1;1;1;0
-1;7.2;47;Hilary Harris;NaN;1;1;1;1;0
-1;6.9;632;George Seaton;NaN;1;1;0;1;0
-1;7.6;4148;Tony Richardson;NaN;1;3;1;1;0
-1;7.5;145;Guy Debord;NaN;0;0;0;0;0
-1;7.1;467;Ralph Thomas;NaN;0;0;1;1;0
-1;6.1;404;Helmut Weiss;NaN;0;0;0;0;0
-1;6.8;799;David Miller;NaN;0;0;0;0;0
-1;6.9;233;Robert McKimson;NaN;0;0;0;0;0
77324144;8.3;239017;David Lean;1671;3;3;7;1;77324144
59600000;7.3;1334;Terence Young;1387;3;3;1;1;59600000
50100000;7.8;48636;;NaN;3;3;2;1;50100000
50000000;7.1;16814;;NaN;3;3;3;1;50000000
-1;8.3;268691;Robert Mulligan;1257;3;3;3;1;0
-1;7.6;81964;Stanley Kubrick;NaN;3;3;0;1;0
-1;7.7;14692;Morton DaCosta;NaN;3;3;1;1;0
-1;8.1;14415;Arthur Penn;NaN;3;3;2;1;0
-1;8.9;94;Joe Hamilton;NaN;2;1;2;1;0
-1;6.5;61;Lance Comfort;NaN;0;0;0;0;0
-1;6.9;747;Robert Asher;NaN;0;0;0;0;0
9000000;8.1;44675;Robert Aldrich;NaN;0;1;1;1;9000000
-1;7.0;149;Mauro Bolognini;NaN;3;1;0;0;0
-1;7.8;25;Serge Bourguignon;NaN;2;1;1;1;0
-1;8.2;3451;Robert Enrico;NaN;1;4;1;1;0
-1;6.9;218;Pat Jackson;NaN;0;0;0;0;0
-1;7.9;10354;Blake Edwards;NaN;9;9;1;1;0
-1;6.7;54;Erik Balling;NaN;3;1;0;0;0
-1;7.7;697;Tony Richardson;NaN;3;1;1;1;0
-1;7.8;1763;Hiroshi Inagaki;NaN;0;0;0;0;0
-1;7.3;514;;NaN;1;1;1;1;0
-1;7.2;16;Winfried Junge;NaN;0;0;0;0;0
-1;7.2;182;Harold Lloyd (uncredited);NaN;0;0;0;0;0
-1;7.0;377;;NaN;0;0;0;0;0
-1;7.4;6059;Richard Brooks;NaN;2;2;1;1;0
-1;5.8;157;Michael Truman;NaN;0;0;0;0;0
-1;6.4;1317;;NaN;0;1;1;1;0
4000000;6.3;1188;Charles Walters;NaN;0;8;0;1;4000000
-1;7.2;192;Pierre-Dominique Gaisseau;NaN;0;0;1;1;0
-1;8.4;1323;Abrar Alvi;NaN;4;5;0;0;0
71777778;7.0;2622;Joseph L. Mankiewicz;3268;4;5;4;1;71777778
60000000;7.6;34415;Stanley Kramer;NaN;4;5;1;1;60000000
50000000;6.6;10315;Tony Richardson;NaN;4;5;4;1;50000000
-1;7.9;17322;Martin Ritt;NaN;4;5;3;1;0
-1;6.8;13;Stephen Dwoskin;NaN;0;0;0;0;0
-1;8.1;9869;Federico Fellini;NaN;3;1;2;1;0
-1;8.4;167;Günter Gräwert;NaN;0;0;0;0;0
-1;6.6;85;Bruce Baillie;NaN;0;0;0;0;0
-1;7.3;6512;Vittorio De Sica;NaN;7;7;1;1;0
-1;7.7;2083;Francesco Rosi;NaN;2;5;0;0;0
-1;7.9;7916;Joseph Losey;NaN;2;5;3;1;0
-1;7.4;15082;Billy Wilder;NaN;1;1;1;1;0
-1;7.6;272;James Neilson;NaN;0;0;0;0;0
-1;7.6;79;Ralph Nelson;NaN;1;1;1;1;0
-1;7.2;8923;Mario Bava;NaN;2;1;0;0;0
-1;7.0;801;Ernest Pintoff;NaN;2;0;1;1;0
-1;7.4;2436;Henri Verneuil;NaN;1;1;1;1;0
-1;6.2;58;Venyamin Dorman;NaN;0;0;0;0;0
-1;7.7;256;Francisco Rovira Beleta (as Rovira Beleta);NaN;2;1;0;1;0
-1;6.5;147;Gian Luigi Polidoro;NaN;0;0;1;1;0
-1;5.0;97;Chano Urueta;NaN;0;0;0;0;0
-1;6.8;3747;Mark Robson;NaN;0;0;1;1;0
-1;6.2;142;;NaN;0;0;0;0;0
-1;6.6;272;Antony Balch;NaN;0;0;0;0;0
-1;7.8;4303;Elia Kazan;NaN;6;6;1;1;0
-1;6.9;2857;Mario Bava (as John M. Old);NaN;0;0;0;0;0
124900000;7.7;157765;Guy Hamilton;372;4;4;1;1;124900000
115272727;7.8;140445;Robert Stevenson;107;15;15;5;1;115272727
-1;7.9;79142;George Cukor;2147;17;17;8;1;0
12000000;7.8;9765;John Huston;NaN;1;2;1;1;12000000
-1;5.8;38;Knud Leif Thomsen;NaN;1;1;0;0;0
-1;;;Marcello Giannini;NaN;0;0;0;0;0
-1;6.1;22;Kôji Wakamatsu;NaN;0;0;0;0;0
-1;6.9;75;Sidney Hayers;NaN;0;0;0;0;0
-1;8.1;1078;Michael Roemer;NaN;4;1;0;0;0
23500000;7.7;18535;Michael Cacoyannis;NaN;7;3;3;1;23500000
-1;8.0;12571;Peter Glenville;NaN;13;13;1;1;0
-1;6.5;17;Nobuhiko Ôbayashi;NaN;0;0;0;0;0
-1;7.4;8695;Ralph Nelson;NaN;0;1;1;1;0
-1;7.1;1183;John Guillermin;NaN;0;1;1;1;0
-1;6.4;526;Robert Stevenson;NaN;0;0;0;0;0
-1;7.1;5914;Don Siegel (as Donald Siegel);NaN;0;0;1;1;0
-1;7.3;55;;NaN;0;0;1;1;0
-1;6.0;15;Lauro Venturi;NaN;0;0;0;0;0
-1;6.6;81;Michel Deville;NaN;0;0;0;0;0
-1;5.9;1361;Joshua Logan;NaN;0;0;0;0;0
-1;7.1;879;Desmond Davis;NaN;2;2;1;1;0
-1;7.1;7519;Jules Dassin;NaN;3;3;1;1;0
-1;6.9;27;Masahiro Makino;NaN;0;0;0;0;0
-1;6.8;1559;Jean Girault;NaN;0;0;0;0;0
286214286;8.0;181032;Robert Wise;633;12;12;5;1;286214286
77600000;7.0;94757;Terence Young;1999;4;4;1;1;77600000
-1;8.0;64018;David Lean;2350;16;16;5;1;0
-1;7.3;14655;Blake Edwards;NaN;2;2;1;1;0
-1;6.9;12192;Elliot Silverstein;NaN;9;9;1;1;0
-1;8.0;6462;Guy Green;NaN;3;3;1;1;0
-1;;;;NaN;0;0;0;0;0
-1;;;;NaN;0;0;0;0;0
-1;7.2;52;;NaN;0;0;0;0;0
-1;6.6;8;Stan Brakhage;NaN;0;0;0;0;0
-1;8.1;7096;;NaN;4;2;1;1;0
-1;7.2;226;Yuri Ilyenko;NaN;0;0;0;0;0
-1;7.9;10946;Sidney Lumet;NaN;2;1;1;1;0
-1;8.4;27899;Bill Melendez;NaN;2;1;1;1;0
-1;8.1;5654;Peter Watkins;NaN;4;0;1;1;0
-1;6.7;85;Storm De Hirsch;NaN;0;0;0;0;0
-1;7.6;1235;;NaN;6;2;1;1;0
-1;7.4;492;Guy Hamilton (uncredited);NaN;0;0;0;0;0
-1;7.5;2962;Fred Coe;NaN;3;3;1;1;0
-1;7.3;12411;Sidney J. Furie;NaN;2;2;3;1;0
-1;6.0;5;Libero Luxardo;NaN;0;0;0;0;0
-1;5.2;55;Kurt Kren;NaN;0;0;0;0;0
-1;6.6;157;Anthony Simmons;NaN;0;0;1;1;0
-1;6.7;130;Jeremy Summers;NaN;0;0;0;0;0
12000000;7.2;5191;John Schlesinger;NaN;15;15;3;1;12000000
-1;;;Gennadiy Kravtsov;NaN;0;0;0;0;0
-1;6.7;2044;Harald Reinl;NaN;2;1;0;0;0
30520000;6.3;2585;Vincente Minnelli;NaN;2;2;1;1;30520000
40000000;8.0;63486;Mike Nichols;NaN;17;17;5;1;40000000
-1;7.8;27954;Fred Zinnemann;NaN;27;27;6;1;0
-1;6.8;15606;Richard Fleischer;NaN;2;2;2;1;0
-1;7.9;15065;Robert Bresson;NaN;5;2;0;0;0
-1;7.6;211;Paul Bogart;NaN;0;0;0;0;0
-1;7.9;7;Eric M. Nilsson;NaN;0;0;0;0;0
-1;6.5;73;Bruce Baillie;NaN;0;0;0;0;0
-1;7.6;21955;William Wyler;NaN;0;0;0;0;0
-1;7.9;5415;Sergey Bondarchuk;NaN;4;4;1;1;0
-1;7.7;10014;Jirí Menzel;NaN;6;1;1;1;0
-1;7.8;554;Karel Kachyna;NaN;0;0;0;0;0
6800000;7.4;11222;Billy Wilder;NaN;4;4;1;1;6800000
-1;7.4;916;Tony Richardson;NaN;0;2;1;1;0
-1;7.6;8375;Claude Lelouch;NaN;11;11;2;1;0
-1;6.4;373;Annelise Reenberg;NaN;0;0;0;0;0
-1;5.0;123;Kostas Karagiannis;NaN;0;0;0;0;0
-1;;;;NaN;0;0;0;0;0
-1;5.8;58;Mario Maffei;NaN;0;0;0;0;0
-1;7.3;5423;;NaN;3;3;2;1;0
-1;7.1;5855;John Guillermin;NaN;0;5;1;1;0
-1;7.2;7074;John Frankenheimer;NaN;0;4;3;1;0
-1;6.8;1307;Bernard Borderie;NaN;0;0;0;0;0
-1;7.2;124;A.C. Trilogchander;NaN;0;0;0;0;0
114945305;8.0;236379;Mike Nichols;1108;20;20;1;1;114945305
70000000;7.8;34833;Stanley Kramer;4311;9;9;2;1;70000000
70000000;7.9;93107;Arthur Penn;150;20;20;2;1;70000000
50000000;6.0;6544;Mark Robson;4738;0;4;0;1;50000000
-1;7.8;61281;Robert Aldrich;2439;3;3;1;1;0
-1;8.0;59786;Norman Jewison;3085;17;17;5;1;0
16217773;8.1;1472;Stuart Rosenberg;1369;3;3;1;1;16217773
-1;6.2;7529;Richard Fleischer;NaN;4;4;2;1;0
-1;6.3;36;Gilberto Martínez Solares;NaN;0;0;0;0;0
-1;7.6;159;Jirí Krejcík (as Krejcík);NaN;0;0;0;0;0
-1;7.8;5;Stan Brakhage;NaN;0;0;0;0;0
-1;6.5;518;Giannis Dalianidis;NaN;0;0;0;0;0
-1;5.8;190;Orestis Laskos;NaN;0;0;0;0;0
-1;7.7;46027;Mel Brooks;NaN;2;2;1;1;0
-1;6.2;259;Abe Levitow;NaN;0;0;0;0;0
40000000;7.0;5377;George Roy Hill;NaN;4;4;1;1;40000000
-1;7.1;313;Hideo Gosha;NaN;0;0;0;0;0
-1;7.4;17;Haro Senft;NaN;0;0;0;0;0
-1;7.0;61;Kurt Hoffmann;NaN;1;1;0;0;0
-1;7.7;74;Christopher Chapman;NaN;1;1;1;1;0
-1;7.2;216;;NaN;0;0;0;0;0
-1;7.1;405;Costa-Gavras;NaN;0;0;0;0;0
-1;7.0;1441;Louis Malle;NaN;0;0;0;0;0
-1;6.5;537;Albert Finney;NaN;0;0;1;1;0
190700000;8.3;535412;Stanley Kubrick;487;14;14;1;1;190700000
-1;7.6;1651;William Wyler;NaN;7;7;1;1;0
-1;7.5;54876;Peter Yates;3449;6;6;1;1;0
-1;7.6;26981;Franco Zeffirelli;NaN;14;14;2;1;0
40000000;7.5;31172;Carol Reed;NaN;7;7;5;1;40000000
-1;8.0;168149;Roman Polanski;1452;9;9;1;1;0
-1;7.1;5728;Ralph Nelson;NaN;3;3;1;1;0
-1;;;;NaN;0;0;0;0;0
-1;6.1;10;Kwon-taek Im;NaN;0;0;0;0;0
-1;5.6;33;Eddie Romero;NaN;0;0;0;0;0
-1;;;;NaN;0;0;0;0;0
-1;6.2;621;Giannis Dalianidis;NaN;0;0;0;0;0
-1;8.2;179;Robert Scheerer;NaN;0;0;1;1;0
-1;8.1;26733;Anthony Harvey;NaN;12;12;3;1;0
-1;7.8;5007;Kaneto Shindô;NaN;2;0;0;0;0
-1;7.6;1531;Frederick Wiseman;NaN;0;0;0;0;0
-1;6.4;65;Anatoliy Petrov;NaN;0;0;0;0;0
-1;6.6;62;Anthony Page;NaN;0;0;0;0;0
-1;7.1;1147;Ulu Grosbard;NaN;0;1;1;1;0
-1;7.8;94;Peter Lennon;NaN;0;0;0;0;0
-1;7.0;20154;Norman Jewison;4439;0;1;1;1;0
-1;7.1;519;Philippe Garrel (uncredited);NaN;0;0;0;0;0
-1;6.3;312;Mario Lanfranchi;NaN;0;0;0;0;0
-1;8.1;185658;George Roy Hill;1598;16;16;4;1;0
-1;7.9;89531;John Schlesinger;2130;24;24;3;1;0
-1;7.2;11974;Gene Kelly;NaN;0;1;3;1;0
-1;7.5;38547;Henry Hathaway;NaN;5;5;1;1;0
-1;8.2;21115;Costa-Gavras;NaN;4;1;2;1;0
-1;;;;NaN;0;0;0;0;0
-1;6.5;19;Susumu Hani;NaN;0;0;0;0;0
-1;4.3;6;Oswaldo de Oliveira;NaN;0;0;0;0;0
-1;6.0;7;Aleksandr Faintsimmer;NaN;0;0;0;0;0
-1;8.0;525;Roman Davydov (as R. Davydov);NaN;0;0;0;0;0
-1;7.9;14519;Sydney Pollack;NaN;9;9;1;1;0
-1;8.8;1759;Satyajit Ray;NaN;1;1;0;0;0
-1;7.4;3288;Haskell Wexler;NaN;2;4;0;0;0
-1;7.9;16299;Ken Loach (as Kenneth Loach);NaN;2;1;2;1;0
-1;6.8;740;Fred Coe;NaN;0;4;1;1;0
-1;7.2;8012;Gene Saks;NaN;2;2;1;1;0
-1;7.3;2674;Yasuzô Masumura;NaN;0;0;0;0;0
-1;7.5;28;Pino Zac;NaN;0;0;0;0;0
-1;8.2;6;Philipe Bordier;NaN;0;0;0;0;0
-1;6.9;28;Bob Curtis;NaN;1;1;1;1;0
-1;6.4;512;Irving Lerner;NaN;0;0;0;0;0
-1;6.4;267;Dino Risi;NaN;1;1;0;0;0
-1;7.5;6118;Charles Jarrott;NaN;5;5;1;1;0
136400000;6.9;26874;Arthur Hiller;3211;1;1;1;1;136400000
-1;6.6;15777;;NaN;1;1;1;1;0
-1;8.0;87465;Franklin J. Schaffner;4764;1;1;7;1;0
-1;7.6;6295;Robert Altman;1864;1;1;1;1;0
-1;8.1;14533;Michael Wadleigh;NaN;3;1;1;1;0
-1;7.5;28979;;NaN;3;1;1;1;0
-1;6.1;38589;Ted Post;NaN;0;0;0;0;0
-1;7.3;7353;Sergey Bondarchuk (as Sergei Bondarchuk);NaN;1;1;2;1;0
-1;6.3;91;David Winters;NaN;0;0;0;0;0
-1;7.0;24;Aleksandr Kurochkin;NaN;0;0;0;0;0
-1;8.1;746;Elio Petri;NaN;15;15;1;1;0
-1;6.5;19;Ramón Masats;NaN;0;0;0;0;0
-1;6.5;81;Salvatore Samperi;NaN;0;0;0;0;0
-1;7.8;4899;Michael Lindsay-Hogg;NaN;0;0;1;1;0
-1;8.4;5897;Sergiu Nicolaescu;NaN;0;0;0;0;0
-1;7.2;294;;NaN;0;0;0;0;0
-1;7.5;7781;David Lean;NaN;7;7;2;1;0
-1;7.5;210;Arunas Zebriunas;NaN;0;0;0;0;0
-1;4.7;6;Shih Ling Wen;NaN;0;0;0;0;0
-1;6.9;80;Yôji Yamada;NaN;4;0;0;0;0
-1;7.7;3612;William Friedkin;NaN;0;2;0;1;0
-1;7.5;5404;Vittorio De Sica;NaN;4;1;1;1;0
-1;6.0;397;Alekos Sakellarios;NaN;0;0;0;0;0
-1;6.9;131;Vitaliy Melnikov;NaN;0;0;0;0;0
-1;6.2;174;James R. Rokos;NaN;0;0;1;1;0
-1;8.0;34816;Norman Jewison;2613;6;6;3;1;0
-1;7.8;98628;William Friedkin;3395;18;18;5;1;0
-1;8.1;37437;Peter Bogdanovich;3096;1;4;2;1;0
-1;7.1;30872;Robert Stevenson;3757;1;4;1;1;0
12512637;7.2;18901;Alan J. Pakula;NaN;1;4;1;1;12512637
-1;6.6;14301;Gordon Parks;NaN;4;4;1;1;0
-1;6.9;11;Jens Ravn;NaN;0;0;0;0;0
-1;8.9;93;Michael Rothery;NaN;0;0;0;0;0
-1;5.5;146;Alekos Sakellarios;NaN;0;0;0;0;0
-1;;;;NaN;0;0;0;0;0
-1;6.5;109;Giannis Dalianidis;NaN;0;0;0;0;0
-1;6.3;160;Barney Platts-Mills;NaN;1;1;0;0;0
-1;6.6;73;Tomu Uchida;NaN;0;0;0;0;0
-1;7.0;2411;Anthony Harvey;NaN;0;0;0;0;0
-1;7.3;397;Franklin J. Schaffner;NaN;3;5;2;1;0
-1;;;;NaN;0;0;0;0;0
-1;8.2;64;Axel Corti;NaN;0;0;0;0;0
-1;7.2;236;Kihachi Okamoto;NaN;0;0;0;0;0
-1;7.5;11398;Roman Polanski;NaN;6;1;1;1;0
-1;6.6;365;Ralph Nelson;NaN;0;0;0;0;0
-1;7.4;646;;NaN;2;0;1;1;0
245066411;9.2;;Francis Ford Coppola;88;1;1;3;1;245066411
-1;7.1;37545;Ronald Neame;4289;4;4;1;1;0
-1;6.3;1025;Eloy de la Iglesia;NaN;0;0;0;0;0
-1;;;;NaN;0;0;0;0;0
-1;6.4;25;Curt McDowell;NaN;0;0;0;0;0
-1;7.0;59;;NaN;0;0;0;0;0
-1;7.0;117;Giuliano Cenci;NaN;0;0;0;0;0
-1;8.2;580;Paul Bogart;NaN;0;0;1;1;0
-1;8.1;25512;Ingmar Bergman;NaN;21;21;1;1;0
-1;7.6;1319;;NaN;0;0;1;1;0
-1;7.2;569;Ettore Scola;NaN;0;0;0;0;0
-1;7.9;33279;Luis Buñuel (as Luis Bunuel);NaN;4;3;1;1;0
-1;7.2;4186;Milton Katselas;NaN;0;1;1;1;0
-1;7.8;42961;Bob Fosse;3330;27;27;8;1;0
-1;6.6;176;Jeannot Szwarc;NaN;0;0;1;1;0
-1;7.0;91;Vittorio De Sica;NaN;0;0;0;0;0
-1;7.9;325;Lamont Johnson;NaN;3;3;1;1;0
-1;8.3;1178;;NaN;0;0;0;0;0
-1;7.9;3719;Costa-Gavras;NaN;2;2;0;1;0
-1;7.8;23;Arthur Davis (as Art Davis);NaN;0;0;0;0;0
-1;5.6;29;Malcolm le Grice;NaN;0;0;0;0;0
-1;7.2;74;Khodzha Kuli Narliyev;NaN;0;0;0;0;0
-1;7.1;887;Michael Ritchie;NaN;2;0;1;1;0
-1;8.0;329279;William Friedkin;656;14;14;2;1;0
-1;8.3;216942;George Roy Hill;1856;11;11;7;1;0
-1;7.1;19946;Sydney Pollack;NaN;5;5;2;1;0
-1;7.6;44701;Clint Eastwood;1621;0;0;0;0;0
-1;8.0;17706;François Truffaut;NaN;11;11;1;1;0
-1;;;Philip Abbott;NaN;0;0;0;0;0
-1;5.0;25;Alfred Weidenmann;NaN;0;0;0;0;0
-1;7.5;70;Jordan Belson;NaN;0;0;0;0;0
-1;6.5;107;Mihály Szemes;NaN;0;0;0;0;0
-1;5.6;282;Ta Huang (as Tak Choy);NaN;0;0;0;0;0
-1;8.1;37734;Peter Bogdanovich;4909;2;1;1;1;0
-1;7.9;35268;Federico Fellini;NaN;1;1;1;1;0
-1;7.5;979;Anthony Harvey;NaN;0;3;4;1;0
-1;7.6;187;Dwight Hemion;NaN;2;2;5;1;0
-1;5.5;166;Lung Chien (as Lung Kin);NaN;0;0;0;0;0
-1;5.4;136;Giannis Dalianidis;NaN;0;0;0;0;0
-1;7.7;7559;;NaN;0;0;1;1;0
-1;7.5;9598;Don Siegel;NaN;0;0;1;1;0
-1;7.0;494;Teruo Ishii;NaN;0;0;0;0;0
-1;7.3;42472;Nicolas Roeg;NaN;0;8;1;1;0
-1;6.8;29;;NaN;0;0;0;0;0
-1;7.1;95;Chris Marker;NaN;0;0;0;0;0
-1;6.8;92;Joël Séria;NaN;0;0;0;0;0
-1;7.3;14159;Richard Lester;NaN;1;2;1;1;0
-1;6.9;4152;John G. Avildsen;NaN;0;1;1;1;0
-1;7.2;6593;James Bridges;NaN;2;2;1;1;0
139700000;6.9;35477;John Guillermin;3427;1;1;3;1;139700000
-1;9.0;986359;Francis Ford Coppola;314;1;1;6;1;0
97600000;6.8;85915;Guy Hamilton;726;2;1;0;0;97600000
-1;5.9;12388;Mark Robson;NaN;2;1;1;1;0
30000000;8.2;263577;Roman Polanski;892;1;1;1;1;30000000
-1;7.3;49274;Sidney Lumet;2508;1;1;1;1;0
-1;6.4;21904;Jack Clayton;3130;1;1;2;1;0
-1;8.3;4877;Peter Davis;NaN;4;0;1;1;0
-1;6.3;46;Joseph W. Sarno (as Joe Sarno);NaN;0;0;0;0;0
-1;8.2;96;John Rich;NaN;0;3;1;1;0
-1;8.1;291;Siddalingaiah;NaN;0;0;0;0;0
-1;8.2;34;Nick Vanoff;NaN;0;0;1;1;0
-1;6.9;44;Ramaz Sharabidze;NaN;0;0;0;0;0
-1;7.0;56;Omar Amiralay;NaN;0;0;0;0;0
-1;8.0;116;;NaN;3;3;1;1;0
-1;8.4;8016;Ertem Egilmez;NaN;0;0;0;0;0
-1;8.3;3396;Jamie Uys;NaN;5;3;1;1;0
-1;7.1;40;Édouard Molinaro;NaN;0;0;0;0;0
-1;8.3;873;Anthony Page;NaN;1;1;1;1;0
-1;7.6;1293;Bob Fosse;NaN;4;3;0;1;0
-1;7.9;6841;;NaN;0;0;0;0;0
-1;7.7;823;Lamont Johnson;NaN;7;1;2;1;0
-1;6.9;23;Michel Soutter;NaN;0;0;0;0;0
-1;7.3;173;Dinara Asanova;NaN;0;0;0;0;0
-1;7.1;45;;NaN;0;0;1;1;0
-1;7.3;164;Jørgen Leth;NaN;0;0;0;0;0
6329000;5.8;44;William Byron Hillman (as William B. Hillman);NaN;0;0;0;0;6329000
470653000;8.0;505281;Steven Spielberg;585;11;11;3;1;470653000
-1;8.7;82174;Milos Forman;446;3;4;5;1;0
-1;8.0;216455;Sidney Lumet;1835;3;4;1;1;0
-1;6.6;20267;Norman Jewison;NaN;3;4;1;1;0
31500000;8.1;13082;Stanley Kubrick;NaN;1;1;4;1;31500000
-1;6.7;99;Eloy de la Iglesia;NaN;0;0;0;0;0
6953633;7.6;30085;Peter Weir;NaN;1;1;1;1;6953633
-1;7.0;41;Inessa Kovalevskaya;NaN;0;0;0;0;0
-1;7.8;91;Lamont Johnson;NaN;0;5;1;1;0
-1;8.5;119;John Gorrie;NaN;0;0;0;0;0
-1;8.3;20993;Akira Kurosawa (as Akira Kurosava);NaN;6;4;1;1;0
-1;8.0;23;Bapu;NaN;0;0;0;0;0
-1;7.8;68;Ian Fordyce;NaN;0;0;0;0;0
-1;7.1;597;Joseph Sargent;NaN;0;3;1;1;0
-1;6.7;345;Fernando Arrabal;NaN;0;0;0;0;0
-1;6.6;452;Fernando Di Leo;NaN;0;0;0;0;0
-1;7.8;20862;Robert Altman;NaN;22;22;1;1;0
-1;6.4;198;Mario Caiano;NaN;0;0;0;0;0
-1;;;;NaN;0;0;0;0;0
-1;7.5;289;Sam O'Steen;NaN;1;1;2;1;0
-1;7.9;19;Robin Lehman;NaN;0;0;1;1;0
-1;7.1;245;Bob Godfrey;NaN;0;0;1;1;0
-1;;;Anatoliy Solin;NaN;0;0;0;0;0
-1;7.4;45;Fernando Cortés;NaN;0;0;0;0;0
-1;7.2;5057;Herbert Ross;NaN;5;5;1;1;0
-1;7.1;214;Ilya Averbakh;NaN;0;0;0;0;0
225000000;8.1;467826;John G. Avildsen;539;17;17;3;1;225000000
88870102;6.4;8397;Frank Pierson;765;6;6;1;1;88870102
-1;8.0;91113;Alan J. Pakula;1875;13;13;4;1;0
-1;7.6;96837;Richard Donner;3204;3;3;1;1;0
-1;5.7;3666;Bob Rafelson;NaN;0;0;1;1;0
-1;8.1;129894;Sidney Lumet;2555;16;16;4;1;0
-1;5.4;876;George Cukor;NaN;0;0;0;0;0
-1;5.2;160;Gilbert Cates;NaN;0;0;0;0;0
-1;7.8;295;Jonas Mekas;NaN;0;0;0;0;0
-1;7.1;21;Teo Hernandez (as Téo Hernandez);NaN;0;0;0;0;0
-1;6.1;158;;NaN;0;2;2;1;0
-1;5.1;445;Sidney J. Furie;NaN;0;0;0;0;0
-1;8.3;4214;Barbara Kopple;NaN;2;1;1;1;0
-1;7.0;158;Gérard Blain;NaN;0;0;0;0;0
-1;5.7;638;Ralph De Vito;NaN;0;0;0;0;0
-1;7.3;4282;Hal Ashby;NaN;4;4;2;1;0
-1;6.5;384;Sergio Sollima;NaN;0;0;0;0;0
-1;7.1;6165;Federico Fellini;NaN;2;1;1;1;0
-1;8.0;10;Yûji Makiguchi;NaN;0;0;0;0;0
-1;7.2;148;Osman F. Seden;NaN;0;0;0;0;0
-1;7.2;21;Robin Lehman;NaN;0;0;1;1;0
-1;7.8;580;Arvo Kruusement;NaN;0;0;0;0;0
-1;7.2;875;Henri Safran;NaN;3;6;0;0;0
775398007;8.6;;George Lucas;467;52;52;6;1;775398007
303788635;7.7;166005;Steven Spielberg;2328;14;14;1;1;303788635
-1;7.4;11309;Herbert Ross;NaN;9;9;1;1;0
-1;7.4;46854;Richard Attenborough;NaN;4;4;3;1;0
-1;8.0;235151;Woody Allen;2388;26;26;4;1;0
25000000;6.4;26555;Wes Craven;NaN;1;1;0;0;25000000
-1;5.6;11;Knut Andersen;NaN;0;0;0;0;0
-1;8.3;67;Dwight Hemion;NaN;0;0;2;1;0
-1;7.8;143;;NaN;0;0;0;0;0
-1;7.9;185;George Schaefer;NaN;7;11;1;1;0
-1;7.1;67;Kaneto Shindô;NaN;0;8;0;0;0
-1;7.8;23;David Giles;NaN;0;0;0;0;0
-1;8.1;247;Daniel Petrie;NaN;1;6;7;1;0
-1;6.1;56;Masaru Konuma;NaN;0;0;0;0;0
-1;6.6;952;Anthony Page;NaN;7;2;0;1;0
-1;7.3;922;Moshé Mizrahi;NaN;4;4;1;1;0
-1;7.1;316;Pasquale Squitieri;NaN;2;0;0;0;0
-1;7.4;16321;Nobuhiko Ôbayashi;NaN;0;0;0;0;0
-1;7.1;64;Rolan Bykov;NaN;0;0;0;0;0
-1;5.9;42;Mario Bianchi;NaN;0;0;0;0;0
-1;8.0;547;Randal Kleiser;NaN;0;4;1;1;0
-1;7.4;165;John Korty;NaN;3;0;1;1;0
-1;7.2;176;Román Chalbaud;NaN;0;0;0;0;0
-1;7.8;2007;Claude Goretta;NaN;11;2;1;1;0
-1;7.3;8012;Fred Zinnemann;NaN;18;18;3;1;0
-1;7.6;104397;John Landis;293;2;1;0;0;0
